Run,analyte_type,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,biospecimen_repository,biospecimen_repository_sample_id,body_site,Bytes,Center Name,Consent_Code,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,gap_accession,Instrument,is_tumor,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,study_design,study_name,submitted_subject_id,sex,AssemblyName,histological_type,molecular_data_type,alignment_software (exp),AvgReadLength (run),coverage (run),lsid (exp),lsid (run),project (exp),project (run),run_barcode (run),run_name (run),work_request (exp),work_request (run),flowcell_barcode (run),gssr_id (exp),gssr_id (run),material_type (exp),read_group_id (run),research_project (exp),research_project (run),root_sample_id (exp),root_sample_id (run),sample_id (exp),Sample_ID (run),analysis_type (exp),analysis_type (run),instrument_name (run),lane (run),library_type (exp),library_type (run),sample_type (exp),product_order (exp),product_order (run),data_type (exp),data_type (run),product_part_number (exp),product_part_number (run),sample_barcode (exp),sample_barcode (run),is_technical_control,target_set (exp),primary_disease (exp),secondary_accessions (run),Alignment_Provider (run)
SRR1394912,RNA:Total RNA,RNA-Seq,152,8413908928,PRJNA75899,SAMN02792701,GTEx,GTEX-ZQUD-1926-SM-51MSA,Breast - Mammary Tissue,4264270459,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX597657,phs000424,Illumina HiSeq 2000,No,Solexa-194765,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-13T00:00:00Z,GTEX-ZQUD-1926-SM-51MSA,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZQUD,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:51MSA,broadinstitute.org:bsp.prod.sample:51MSA,G49501,G49501,H79HFADXX131115,131115_SL-HDD_0285_BFCH79HFADXX,38623,38623,H79HFADXX,423008.0,423008.0,RNA:Total RNA,H79HF.1,RP-16,RP-16,SM-47HWK,SM-47HWK,SM-51MSA,SM-51MSA,Resequencing,Resequencing,SL-HDD,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2215,PDO-2215,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1476950,RNA:Total RNA,RNA-Seq,152,5888108360,PRJNA75899,SAMN02787322,GTEx,GTEX-132AR-0826-SM-5EGK6,Breast - Mammary Tissue,2636875354,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX632985,phs000424,Illumina HiSeq 2000,No,Solexa-216096,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-132AR-0826-SM-5EGK6,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-132AR,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5EGK6,broadinstitute.org:bsp.prod.sample:5EGK6,G58422,G58422,H7B86ADXX140210,140210_SL-HDJ_0300_AFCH7B86ADXX,39960,39960,H7B86ADXX,478726.0,478726.0,RNA:Total RNA,H7B86.2,RP-16,RP-16,SM-4TXQD,SM-4TXQD,SM-5EGK6,SM-5EGK6,Resequencing,Resequencing,SL-HDJ,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2831,PDO-2831,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1477273,RNA:Total RNA,RNA-Seq,152,6239765376,PRJNA75899,SAMN02787957,GTEx,GTEX-11NV4-2026-SM-5N9DG,Breast - Mammary Tissue,3090894078,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX633120,phs000424,Illumina HiSeq 2000,No,Solexa-230605,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-11NV4-2026-SM-5N9DG,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-11NV4,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5N9DG,broadinstitute.org:bsp.prod.sample:5N9DG,G62342,G62342,H7G88ADXX140313,140313_SL-HDD_0364_AFCH7G88ADXX,40116,40116,H7G88ADXX,507241.0,507241.0,RNA:Total RNA,H7G88.2,RP-16,RP-16,SM-4I3P9,SM-4I3P9,SM-5N9DG,SM-5N9DG,Resequencing,Resequencing,SL-HDD,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3014,PDO-3014,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1477671,RNA:Total RNA,RNA-Seq,152,6823443096,PRJNA75899,SAMN02788786,GTEx,GTEX-12BJ1-1826-SM-5HL9N,Breast - Mammary Tissue,3127909242,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX633298,phs000424,Illumina HiSeq 2000,No,Solexa-222987,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-12BJ1-1826-SM-5HL9N,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-12BJ1,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5HL9N,broadinstitute.org:bsp.prod.sample:5HL9N,G59919,G59919,H7H3MADXX140227,140227_SL-HCC_0415_AFCH7H3MADXX,40025,40025,H7H3MADXX,494636.0,494636.0,RNA:Total RNA,H7H3M.2,RP-16,RP-16,SM-4ND6V,SM-4ND6V,SM-5HL9N,SM-5HL9N,Resequencing,Resequencing,SL-HCC,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2896,PDO-2896,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1481128,RNA:Total RNA,RNA-Seq,152,6888942328,PRJNA75899,SAMN02790895,GTEx,GTEX-Y9LG-1426-SM-5IFJZ,Breast - Mammary Tissue,3453409540,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX634728,phs000424,Illumina HiSeq 2000,No,Solexa-224874,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-Y9LG-1426-SM-5IFJZ,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-Y9LG,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5IFJZ,broadinstitute.org:bsp.prod.sample:5IFJZ,G61195,G61195,C37U7ACXX140313,140313_SL-HBC_0361_AFCC37U7ACXX,40043,40043,C37U7ACXX,497455.0,497455.0,RNA:Total RNA,C37U7.3,RP-16,RP-16,SM-3SPT2,SM-3SPT2,SM-5IFJZ,SM-5IFJZ,Resequencing,Resequencing,SL-HBC,3,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2905,PDO-2905,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1481297,RNA:Total RNA,RNA-Seq,152,6995307824,PRJNA75899,SAMN02790858,GTEx,GTEX-13N1W-0626-SM-5MR4U,Breast - Mammary Tissue,3403467538,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX634788,phs000424,Illumina HiSeq 2000,No,Solexa-230478,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-13N1W-0626-SM-5MR4U,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-13N1W,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5MR4U,broadinstitute.org:bsp.prod.sample:5MR4U,G62074,G62074,C36UYACXX140318,140318_SL-HEC_0124_AFCC36UYACXX,40114,40114,C36UYACXX,506984.0,506984.0,RNA:Total RNA,C36UY.4,RP-16,RP-16,SM-4XO64,SM-4XO64,SM-5MR4U,SM-5MR4U,Resequencing,Resequencing,SL-HEC,4,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3012,PDO-3012,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1481315,RNA:Total RNA,RNA-Seq,152,6686348520,PRJNA75899,SAMN02792154,GTEx,GTEX-YB5K-1626-SM-5IFIN,Breast - Mammary Tissue,3345731712,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX634790,phs000424,Illumina HiSeq 2000,No,Solexa-224827,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-27T00:00:00Z,GTEX-YB5K-1626-SM-5IFIN,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-YB5K,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5IFIN,broadinstitute.org:bsp.prod.sample:5IFIN,G61173,G61173,C3B62ACXX140311,140311_SL-HEH_0099_AFCC3B62ACXX,40043,40043,C3B62ACXX,497408.0,497408.0,RNA:Total RNA,C3B62.5,RP-16,RP-16,SM-3T1E7,SM-3T1E7,SM-5IFIN,SM-5IFIN,Resequencing,Resequencing,SL-HEH,5,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2905,PDO-2905,RNA,RNA,P-RNA-0002,P-RNA-0002,,,Yes,,,,
SRR1455391,RNA:Total RNA,RNA-Seq,152,7486188632,PRJNA75899,SAMN02788771,GTEx,GTEX-11DXZ-1926-SM-5GZZL,Breast - Mammary Tissue,3544127716,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623342,phs000424,Illumina HiSeq 2000,No,Solexa-223594,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-11DXZ-1926-SM-5GZZL,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-11DXZ,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5GZZL,broadinstitute.org:bsp.prod.sample:5GZZL,G59753,G59753,H7H69ADXX140224,140224_SL-HBV_0330_BFCH7H69ADXX,40023,40023,H7H69ADXX,494752.0,494752.0,RNA:Total RNA,H7H69.1,RP-16,RP-16,SM-4EVAS,SM-4EVAS,SM-5GZZL,SM-5GZZL,Resequencing,Resequencing,SL-HBV,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2894,PDO-2894,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1455807,RNA:Total RNA,RNA-Seq,152,7733647976,PRJNA75899,SAMN02792628,GTEx,GTEX-YFC4-1426-SM-5IFJG,Breast - Mammary Tissue,3898665049,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623516,phs000424,Illumina HiSeq 2000,No,Solexa-224855,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-YFC4-1426-SM-5IFJG,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-YFC4,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5IFJG,broadinstitute.org:bsp.prod.sample:5IFJG,G61150,G61150,C37U7ACXX140313,140313_SL-HBC_0361_AFCC37U7ACXX,40043,40043,C37U7ACXX,497436.0,497436.0,RNA:Total RNA,C37U7.2,RP-16,RP-16,SM-3UT3D,SM-3UT3D,SM-5IFJG,SM-5IFJG,Resequencing,Resequencing,SL-HBC,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2905,PDO-2905,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1455861,RNA:Total RNA,RNA-Seq,152,4517911808,PRJNA75899,SAMN02788282,GTEx,GTEX-QMRM-1626-SM-4R1KV,Breast - Mammary Tissue,2020088154,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623535,phs000424,Illumina HiSeq 2000,No,Solexa-176216,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-QMRM-1626-SM-4R1KV,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-QMRM,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:4R1KV,broadinstitute.org:bsp.prod.sample:4R1KV,G42493,G42493,H762TADXX130828,130828_SL-HDB_0350_BFCH762TADXX,37441,37441,H762TADXX,381338.0,381338.0,RNA:Total RNA,H762T.1,RP-16,RP-16,SM-2HM6Q,SM-2HM6Q,SM-4R1KV,SM-4R1KV,Resequencing,Resequencing,SL-HDB,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-1689,PDO-1689,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1455902,RNA:Total RNA,RNA-Seq,152,5959201648,PRJNA75899,SAMN02792879,GTEx,GTEX-ZYFC-0826-SM-5E44K,Breast - Mammary Tissue,2976059520,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623542,phs000424,Illumina HiSeq 2000,No,Solexa-215666,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-ZYFC-0826-SM-5E44K,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZYFC,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5E44K,broadinstitute.org:bsp.prod.sample:5E44K,G56348,G56348,H7B4RADXX140203,140203_SL-HDD_0322_BFCH7B4RADXX,39829,39829,H7B4RADXX,477513.0,477513.0,RNA:Total RNA,H7B4R.1,RP-16,RP-16,SM-4BRTQ,SM-4BRTQ,SM-5E44K,SM-5E44K,Resequencing,Resequencing,SL-HDD,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2681,PDO-2681,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1456010,RNA:Total RNA,RNA-Seq,152,5568510576,PRJNA75899,SAMN02792769,GTEx,GTEX-14753-2426-SM-5LU8U,Breast - Mammary Tissue,2679336458,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623590,phs000424,Illumina HiSeq 2000,No,Solexa-229765,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-14753-2426-SM-5LU8U,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-14753,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5LU8U,broadinstitute.org:bsp.prod.sample:5LU8U,G61868,G61868,C37B9ACXX140314,140314_SL-HAS_0362_BFCC37B9ACXX,40111,40111,C37B9ACXX,504214.0,504214.0,RNA:Total RNA,C37B9.2,RP-16,RP-16,SM-55LOT,SM-55LOT,SM-5LU8U,SM-5LU8U,Resequencing,Resequencing,SL-HAS,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3009,PDO-3009,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1456818,RNA:Total RNA,RNA-Seq,152,4459914080,PRJNA75899,SAMN02790362,GTEx,GTEX-12WSN-1326-SM-5GCNT,Breast - Mammary Tissue,1988096432,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX623930,phs000424,Illumina HiSeq 2000,No,Solexa-220290,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-12WSN-1326-SM-5GCNT,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-12WSN,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5GCNT,broadinstitute.org:bsp.prod.sample:5GCNT,G59322,G59322,H7C9PADXX140222,140222_SL-HDH_0348_BFCH7C9PADXX,40012,40012,H7C9PADXX,485920.0,485920.0,RNA:Total RNA,H7C9P.2,RP-16,RP-16,SM-4R8EW,SM-4R8EW,SM-5GCNT,SM-5GCNT,Resequencing,Resequencing,SL-HDH,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2874,PDO-2874,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1457245,RNA:Total RNA,RNA-Seq,152,5216376888,PRJNA75899,SAMN02792967,GTEx,GTEX-ZVE2-1226-SM-5NQ8R,Breast - Mammary Tissue,2345347613,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX624118,phs000424,Illumina HiSeq 2000,No,Solexa-231077,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-ZVE2-1226-SM-5NQ8R,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZVE2,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5NQ8R,broadinstitute.org:bsp.prod.sample:5NQ8R,G62523,G62523,H7G94ADXX140320,140320_SL-HDE_0374_AFCH7G94ADXX,40118,40118,H7G94ADXX,508634.0,508634.0,RNA:Total RNA,H7G94.1,RP-16,RP-16,SM-4ADSL,SM-4ADSL,SM-5NQ8R,SM-5NQ8R,Resequencing,Resequencing,SL-HDE,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3016,PDO-3016,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1457705,RNA:Total RNA,RNA-Seq,152,5706145208,PRJNA75899,SAMN02789812,GTEx,GTEX-12WSM-1726-SM-5BC6J,Breast - Mammary Tissue,2964318709,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX624281,phs000424,Illumina HiSeq 2000,No,Solexa-211549,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-12WSM-1726-SM-5BC6J,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-12WSM,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5BC6J,broadinstitute.org:bsp.prod.sample:5BC6J,G53823,G53823,H780VADXX140114,140114_SL-HDB_0427_BFCH780VADXX,39224,39224,H780VADXX,463464.0,463464.0,RNA:Total RNA,H780V.1,RP-16,RP-16,SM-4R88P,SM-4R88P,SM-5BC6J,SM-5BC6J,Resequencing,Resequencing,SL-HDB,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2518,PDO-2518,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1458090,RNA:Total RNA,RNA-Seq,152,9035247536,PRJNA75899,SAMN02788006,GTEx,GTEX-ZQG8-0726-SM-5P9H9,Breast - Mammary Tissue,4519100210,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX624433,phs000424,Illumina HiSeq 2000,No,Solexa-231918,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-ZQG8-0726-SM-5P9H9,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZQG8,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5P9H9,broadinstitute.org:bsp.prod.sample:5P9H9,G62840,G62840,C3CWPACXX140322,140322_SL-HEG_0156_AFCC3CWPACXX,40125,40125,C3CWPACXX,511112.0,511112.0,RNA:Total RNA,C3CWP.6,RP-16,RP-16,SM-474MV,SM-474MV,SM-5P9H9,SM-5P9H9,Resequencing,Resequencing,SL-HEG,6,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3023,PDO-3023,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1458335,RNA:Total RNA,RNA-Seq,152,7777775400,PRJNA75899,SAMN02792744,GTEx,GTEX-XMD2-0926-SM-4WWEF,Breast - Mammary Tissue,3933952453,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX624551,phs000424,Illumina HiSeq 2000,No,Solexa-193625,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-XMD2-0926-SM-4WWEF,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-XMD2,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:4WWEF,broadinstitute.org:bsp.prod.sample:4WWEF,G49088,G49088,H79N4ADXX131101,131101_SL-HDJ_0234_AFCH79N4ADXX,38463,38463,H79N4ADXX,411287.0,411287.0,RNA:Total RNA,H79N4.2,RP-16,RP-16,SM-3LG19,SM-3LG19,SM-4WWEF,SM-4WWEF,Resequencing,Resequencing,SL-HDJ,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2186,PDO-2186,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1459561,RNA:Total RNA,RNA-Seq,152,6281367320,PRJNA75899,SAMN02790355,GTEx,GTEX-ZVTK-0326-SM-51MRR,Breast - Mammary Tissue,3181110488,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX625054,phs000424,Illumina HiSeq 2000,No,Solexa-194747,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-ZVTK-0326-SM-51MRR,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZVTK,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:51MRR,broadinstitute.org:bsp.prod.sample:51MRR,G49514,G49514,H79JLADXX131115,131115_SL-HDD_0284_AFCH79JLADXX,38623,38623,H79JLADXX,422990.0,422990.0,RNA:Total RNA,H79JL.2,RP-16,RP-16,SM-4AH4U,SM-4AH4U,SM-51MRR,SM-51MRR,Resequencing,Resequencing,SL-HDD,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2215,PDO-2215,RNA,RNA,P-RNA-0002,P-RNA-0002,,,Yes,,,,
SRR1459866,RNA:Total RNA,RNA-Seq,152,6250579568,PRJNA75899,SAMN02792060,GTEx,GTEX-ZA64-1526-SM-5CVMD,Breast - Mammary Tissue,3194320600,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX625188,phs000424,Illumina HiSeq 2000,No,Solexa-214192,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-24T00:00:00Z,GTEX-ZA64-1526-SM-5CVMD,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZA64,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5CVMD,broadinstitute.org:bsp.prod.sample:5CVMD,G56133,G56133,H77J1ADXX140212,140212_SL-HDH_0333_AFCH77J1ADXX,39827,39827,H77J1ADXX,473616.0,473616.0,RNA:Total RNA,H77J1.2,RP-16,RP-16,SM-3X6II,SM-3X6II,SM-5CVMD,SM-5CVMD,Resequencing,Resequencing,SL-HDH,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-2679,PDO-2679,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1498416,RNA:Total RNA,RNA-Seq,152,5204096200,PRJNA75899,SAMN02789081,GTEx,GTEX-ZVT2-1826-SM-5NQ8W,Breast - Mammary Tissue,2359220019,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX640101,phs000424,Illumina HiSeq 2000,No,Solexa-231082,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-30T00:00:00Z,GTEX-ZVT2-1826-SM-5NQ8W,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZVT2,female,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5NQ8W,broadinstitute.org:bsp.prod.sample:5NQ8W,G62480,G62480,H7G9GADXX140321,140321_SL-HDE_0376_AFCH7G9GADXX,40118,40118,H7G9GADXX,508639.0,508639.0,RNA:Total RNA,H7G9G.1,RP-16,RP-16,SM-4AH6Y,SM-4AH6Y,SM-5NQ8W,SM-5NQ8W,Resequencing,Resequencing,SL-HDE,1,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3016,PDO-3016,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
SRR1498951,RNA:Total RNA,RNA-Seq,152,5405464280,PRJNA75899,SAMN02788803,GTEx,GTEX-ZWKS-2826-SM-5NQ74,Breast - Mammary Tissue,2445276055,BI,1,GRU,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX640327,phs000424,Illumina HiSeq 2000,No,Solexa-231019,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2014-06-30T00:00:00Z,GTEX-ZWKS-2826-SM-5NQ74,SRP012682,Cross-Sectional,Genotype-Tissue Expression (GTEx),GTEX-ZWKS,male,GCF_000001405.25,Breast,"Allele-Specific Expression,RNA Seq (NGS)",,,,broadinstitute.org:bsp.prod.sample:5NQ74,broadinstitute.org:bsp.prod.sample:5NQ74,G62510,G62510,H7GK5ADXX140320,140320_SL-HCC_0428_BFCH7GK5ADXX,40118,40118,H7GK5ADXX,508576.0,508576.0,RNA:Total RNA,H7GK5.2,RP-16,RP-16,SM-4B4E3,SM-4B4E3,SM-5NQ74,SM-5NQ74,Resequencing,Resequencing,SL-HCC,2,cDNAShotgunStrandAgnostic,cDNAShotgunStrandAgnostic,Normal,PDO-3016,PDO-3016,RNA,RNA,P-RNA-0002,P-RNA-0002,,,,,,,
